candidate_id,name,category,free_to_use,requires_api_key,api_key_free_tier_available,setup_required,setup_documented,readiness_check_available,current_status,priority,baseline,benchmark_type,primary_metric,secondary_metrics,result_delta,latency_delta,cost_delta,security_risk_delta,maintenance_risk_delta,promotion_decision,decision_reason,evidence_file,runtime_integration_file,actively_used,review_date
8-10-recommendation-ranking-and-scoring__decision-theoretic-ranking,decision-theoretic ranking,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__expected-information-gain,expected information gain,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__expected-utility,expected utility,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__latency-aware-pipeline-selection,latency-aware pipeline selection,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__learning-to-rank,learning-to-rank,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__learning-to-recommend,learning-to-recommend,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__missing-evidence-prediction,missing evidence prediction,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__multi-objective-optimization,multi-objective optimization,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__probabilistic-evidence-aggregation,probabilistic evidence aggregation,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__quality-cost-pareto-routing,quality-cost Pareto routing,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__recommendation-system,recommendation system,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__test-time-compute-control,test-time compute control,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-10-recommendation-ranking-and-scoring__value-of-information,value of information,"8.10 Recommendation, ranking and scoring",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__ocr-aware-retrieval,OCR-aware retrieval,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__pdf-layout-aware-retrieval,PDF layout-aware retrieval,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__chart-understanding,chart understanding,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__document-layout-understanding,document layout understanding,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__late-interaction-visual-retrieval,late-interaction visual retrieval,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__multimodal-rag,multimodal RAG,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__multimodal-evidence-fusion,multimodal evidence fusion,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__multimodal-ingestion,multimodal ingestion,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__page-image-retrieval,page-image retrieval,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__table-aware-rag,table-aware RAG,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__visual-document-retrieval,visual document retrieval,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-11-multimodal-ai-and-document-ai__visual-reranking,visual reranking,8.11 Multimodal AI and Document AI,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__apache-tika,Apache Tika,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__camelot,Camelot,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__chart-extraction,Chart extraction,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__docling,Docling,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__grobid,GROBID,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__image-extraction,Image extraction,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__layoutparser,LayoutParser,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__marker,Marker,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__pdf-parsing,PDF parsing,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__paddleocr,PaddleOCR,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__pitch-deck-parsing,Pitch deck parsing,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__pymupdf,PyMuPDF,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__surya-ocr,Surya OCR,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__table-extraction,Table extraction,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__tabula,Tabula,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__tesseract,Tesseract,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-12-parsing-ocr-and-extraction-tools__unstructured,Unstructured,"8.12 Parsing, OCR and extraction tools",true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-13-evaluation-frameworks-and-judges__deepeval,DeepEval,8.13 Evaluation frameworks and judges,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-13-evaluation-frameworks-and-judges__deepchecks,Deepchecks,8.13 Evaluation frameworks and judges,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-13-evaluation-frameworks-and-judges__giskard,Giskard,8.13 Evaluation frameworks and judges,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-13-evaluation-frameworks-and-judges__human-adjudication-protocol,Human adjudication protocol,8.13 Evaluation frameworks and judges,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-13-evaluation-frameworks-and-judges__llm-as-a-judge-calibrado,LLM-as-a-judge calibrado,8.13 Evaluation frameworks and judges,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
8-13-evaluation-frameworks-and-judges__promptfoo,Promptfoo,8.13 Evaluation frameworks and judges,true,false,not_required,true,true,true,BENCHMARKED,P2,TBD_BY_BASELINE,LOCAL_READINESS,TBD_BY_BENCHMARK,latency_p95; cost_per_run; risk_delta,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_DIRECT_BENCHMARK,TBD_BY_SECURITY_GATE,not_measured,blocked,LOCAL_READINESS evidence is triage only and cannot promote runtime adoption.,final_case_evidence/benchmark_results.jsonl,,false,2026-06-23
